"","zip","sdi_decile"
"31153","95316",7
"31154","95317",8
"31155","95318",4
"31156","95319",10
"31157","95320",6
"31158","95321",3
"31159","95322",9
"31160","95323",7
"31161","95324",7
"31162","95325",1
"31163","95326",5
"31164","95327",7
"31165","95328",9
"31166","95329",6
"31167","95330",6
"31168","95333",8
"31169","95334",9
"31170","95335",2
"31171","95336",8
"31172","95337",6
"31173","95338",6
"31174","95340",9
"31175","95341",10
"31176","95345",6
"31177","95346",2
"31178","95348",10
"31179","95350",9
"31180","95351",10
"31181","95354",10
"31182","95355",6
"31183","95356",6
"31184","95357",7
"31185","95358",9
"31186","95360",7
"31187","95361",6
"31188","95363",8
"31189","95364",NA
"31190","95365",10
"31191","95366",4
"31192","95367",7
"31193","95368",7
"31194","95369",7
"31195","95370",6
"31196","95372",2
"31197","95374",8
"31198","95375",NA
"31199","95376",7
"31200","95377",3
"31201","95379",6
"31202","95380",10
"31203","95382",7
"31204","95383",1
"31205","95385",6
"31206","95386",8
"31207","95387",7
"31208","95388",9
"31209","95389",9
"31210","95391",2
"31211","95401",7
"31212","95403",7
"31213","95404",6
"31214","95405",4
"31215","95407",9
"31216","95409",4
"31217","95410",4
"31218","95412",5
"31219","95415",8
"31220","95417",3
"31221","95420",3
"31222","95421",4
"31223","95422",10
"31224","95423",6
"31225","95425",5
"31226","95426",3
"31227","95427",9
"31228","95428",9
"31229","95429",1
"31230","95430",NA
"31231","95431",NA
"31232","95432",4
"31233","95435",2
"31234","95436",4
"31235","95437",9
"31236","95439",9
"31237","95441",5
"31238","95442",2
"31239","95443",7
"31240","95444",2
"31241","95445",3
"31242","95446",6
"31243","95448",4
"31244","95449",9
"31245","95450",4
"31246","95451",5
"31247","95452",1
"31248","95453",7
"31249","95454",7
"31250","95456",5
"31251","95457",7
"31252","95458",7
"31253","95459",5
"31254","95460",1
"31255","95461",6
"31256","95462",7
"31257","95463",1
"31258","95464",7
"31259","95465",4
"31260","95466",9
"31261","95467",2
"31262","95468",9
"31263","95469",4
"31264","95470",4
"31265","95471",8
"31266","95472",3
"31267","95476",5
"31268","95482",9
"31269","95485",3
"31270","95486",1
"31271","95488",4
"31272","95490",9
"31273","95492",3
"31274","95493",4
"31275","95494",5
"31276","95497",2
"31277","95501",9
"31278","95503",8
"31279","95511",2
"31280","95514",1
"31281","95519",7
"31282","95521",9
"31283","95524",3
"31284","95525",7
"31285","95526",4
"31286","95527",6
"31287","95528",5
"31288","95531",9
"31289","95536",6
"31290","95537",2
"31291","95540",8
"31292","95542",7
"31293","95543",7
"31294","95545",4
"31295","95546",9
"31296","95547",3
"31297","95548",8
"31298","95549",2
"31299","95550",4
"31300","95551",8
"31301","95552",5
"31302","95553",8
"31303","95554",6
"31304","95555",9
"31305","95556",8
"31306","95558",4
"31307","95559",8
"31308","95560",7
"31309","95562",7
"31310","95563",8
"31311","95564",9
"31312","95565",8
"31313","95567",6
"31314","95568",6
"31315","95569",2
"31316","95570",4
"31317","95571",2
"31318","95573",4
"31319","95585",9
"31320","95587",NA
"31321","95589",4
"31322","95595",2
"31323","95601",5
"31324","95602",3
"31325","95603",5
"31326","95604",2
"31327","95605",10
"31328","95606",6
"31329","95607",1
"31330","95608",7
"31331","95610",7
"31332","95612",3
"31333","95614",1
"31334","95615",4
"31335","95616",8
"31336","95618",7
"31337","95619",3
"31338","95620",6
"31339","95621",6
"31340","95623",1
"31341","95624",4
"31342","95625",4
"31343","95626",5
"31344","95627",6
"31345","95628",3
"31346","95629",2
"31347","95630",3
"31348","95631",3
"31349","95632",6
"31350","95633",5
"31351","95634",4
"31352","95635",3
"31353","95636",2
"31354","95637",6
"31355","95638",3
"31356","95639",3
"31357","95640",5
"31358","95641",7
"31359","95642",4
"31360","95645",9
"31361","95646",7
"31362","95648",2
"31363","95650",1
"31364","95651",1
"31365","95652",10
"31366","95653",5
"31367","95655",5
"31368","95658",1
"31369","95659",7
"31370","95660",9
"31371","95661",4
"31372","95662",4
"31373","95663",2
"31374","95664",1
"31375","95665",2
"31376","95666",4
"31377","95667",4
"31378","95668",5
"31379","95669",5
"31380","95670",8
"31381","95672",1
"31382","95673",6
"31383","95674",2
"31384","95675",4
"31385","95677",4
"31386","95678",6
"31387","95679",2
"31388","95680",NA
"31389","95681",1
"31390","95682",3
"31391","95683",1
"31392","95684",4
"31393","95685",6
"31394","95686",10
"31395","95687",5
"31396","95688",5
"31397","95689",3
"31398","95690",6
"31399","95691",7
"31400","95692",4
"31401","95693",3
"31402","95694",6
"31403","95695",7
"31404","95697",2
"31405","95698",6
"31406","95699",2
"31407","95701",3
"31408","95703",3
"31409","95709",4
"31410","95713",2
"31411","95714",5
"31412","95715",4
"31413","95717",5
"31414","95720",1
"31415","95721",NA
"31416","95722",1
"31417","95724",3
"31418","95726",4
"31419","95728",1
"31420","95735",1
"31421","95736",2
"31422","95742",1
"31423","95746",1
"31424","95747",3
"31425","95757",3
"31426","95758",5
"31427","95762",1
"31428","95765",2
"31429","95776",7
"31430","95811",9
"31431","95814",10
"31432","95815",10
"31433","95816",5
"31434","95817",9
"31435","95818",7
"31436","95819",2
"31437","95820",9
"31438","95821",9
"31439","95822",9
"31440","95823",10
"31441","95824",10
"31442","95825",10
"31443","95826",8
"31444","95827",8
"31445","95828",9
"31446","95829",4
"31447","95830",1
"31448","95831",5
"31449","95832",10
"31450","95833",8
"31451","95834",8
"31452","95835",3
"31453","95837",3
"31454","95838",10
"31455","95841",8
"31456","95842",9
"31457","95843",5
"31458","95864",3
"31459","95901",9
"31460","95903",4
"31461","95910",1
"31462","95912",7
"31463","95914",8
"31464","95915",NA
"31465","95916",7
"31466","95917",6
"31467","95918",3
"31468","95919",5
"31469","95920",6
"31470","95922",3
"31471","95923",NA
"31472","95925",7
"31473","95926",8
"31474","95928",8
"31475","95930",NA
"31476","95932",7
"31477","95934",4
"31478","95935",8
"31479","95936",1
"31480","95937",8
"31481","95938",3
"31482","95939",10
"31483","95941",6
"31484","95942",5
"31485","95943",7
"31486","95944",NA
"31487","95945",7
"31488","95946",2
"31489","95947",3
"31490","95948",7
"31491","95949",2
"31492","95950",10
"31493","95951",9
"31494","95953",9
"31495","95954",4
"31496","95955",7
"31497","95956",2
"31498","95957",5
"31499","95959",3
"31500","95960",6
"31501","95961",8
"31502","95962",4
"31503","95963",7
"31504","95965",10
"31505","95966",8
"31506","95968",9
"31507","95969",5
"31508","95970",7
"31509","95971",5
"31510","95973",5
"31511","95974",6
"31512","95975",6
"31513","95977",5
"31514","95978",10
"31515","95979",9
"31516","95981",1
"31517","95982",4
"31518","95983",1
"31519","95984",6
"31520","95986",NA
"31521","95987",7
"31522","95988",8
"31523","95991",10
"31524","95993",7
"31525","96001",7
"31526","96002",7
"31527","96003",7
"31528","96006",4
"31529","96007",7
"31530","96008",3
"31531","96009",1
"31532","96010",2
"31533","96011",8
"31534","96013",8
"31535","96014",5
"31536","96015",7
"31537","96016",3
"31538","96017",3
"31539","96019",8
"31540","96020",4
"31541","96021",9
"31542","96022",7
"31543","96023",8
"31544","96024",6
"31545","96025",6
"31546","96027",4
"31547","96028",2
"31548","96029",6
"31549","96031",5
"31550","96032",7
"31551","96033",4
"31552","96034",7
"31553","96035",8
"31554","96037",5
"31555","96038",6
"31556","96039",9
"31557","96040",1
"31558","96041",6
"31559","96044",6
"31560","96046",NA
"31561","96047",5
"31562","96048",2
"31563","96049",5
"31564","96050",7
"31565","96051",7
"31566","96052",7
"31567","96054",5
"31568","96055",6
"31569","96056",5
"31570","96057",5
"31571","96058",6
"31572","96059",7
"31573","96061",NA
"31574","96062",5
"31575","96063",5
"31576","96064",5
"31577","96065",7
"31578","96067",5
"31579","96068",9
"31580","96069",3
"31581","96071",2
"31582","96073",1
"31583","96074",5
"31584","96075",7
"31585","96076",6
"31586","96080",8
"31587","96084",7
"31588","96085",4
"31589","96086",7
"31590","96087",3
"31591","96088",4
"31592","96090",7
"31593","96091",3
"31594","96092",5
"31595","96093",8
"31596","96094",8
"31597","96096",5
"31598","96097",8
"31599","96101",7
"31600","96103",1
"31601","96104",5
"31602","96105",3
"31603","96106",1
"31604","96107",6
"31605","96108",NA
"31606","96109",6
"31607","96110",1
"31608","96111",1
"31609","96112",8
"31610","96113",8
"31611","96114",2
"31612","96115",5
"31613","96116",1
"31614","96117",5
"31615","96118",6
"31616","96119",6
"31617","96120",5
"31618","96121",1
"31619","96122",5
"31620","96123",1
"31621","96124",5
"31622","96125",1
"31623","96126",2
"31624","96128",3
"31625","96129",1
"31626","96130",8
"31627","96132",6
"31628","96133",4
"31629","96134",10
"31630","96135",2
"31631","96136",NA
"31632","96137",5
"31633","96140",3
"31634","96141",4
"31635","96142",5
"31636","96143",6
"31637","96145",1
"31638","96146",1
"31639","96148",5
"31640","96150",7
"31641","96155",NA
"31642","96161",3
"31643","96701",3
"31644","96703",5
"31645","96704",7
"31646","96705",4
"31647","96706",3
"31648","96707",3
"31649","96708",4
"31650","96710",3
"31651","96712",3
"31652","96713",3
"31653","96714",9
"31654","96716",3
"31655","96717",7
"31656","96719",6
"31657","96720",7
"31658","96722",2
"31659","96725",5
"31660","96726",4
"31661","96727",5
"31662","96728",2
"31663","96729",4
"31664","96730",5
"31665","96731",4
"31666","96732",6
"31667","96734",3
"31668","96737",9
"31669","96738",3
"31670","96740",5
"31671","96741",4
"31672","96742",5
"31673","96743",4
"31674","96744",2
"31675","96746",4
"31676","96747",6
"31677","96748",7
"31678","96749",5
"31679","96750",4
"31680","96751",1
"31681","96752",4
"31682","96753",4
"31683","96754",2
"31684","96755",5
"31685","96756",7
"31686","96757",6
"31687","96759",8
"31688","96760",4
"31689","96761",6
"31690","96762",5
"31691","96763",4
"31692","96764",3
"31693","96765",4
"31694","96766",4
"31695","96768",4
"31696","96769",7
"31697","96770",9
"31698","96771",8
"31699","96772",4
"31700","96773",4
"31701","96774",3
"31702","96776",5
"31703","96777",6
"31704","96778",8
"31705","96779",5
"31706","96780",7
"31707","96781",7
"31708","96782",3
"31709","96783",8
"31710","96785",2
"31711","96786",7
"31712","96789",2
"31713","96790",3
"31714","96791",5
"31715","96792",9
"31716","96793",5
"31717","96795",4
"31718","96796",6
"31719","96797",5
"31720","96813",6
"31721","96814",6
"31722","96815",6
"31723","96816",4
"31724","96817",8
"31725","96818",5
"31726","96819",8
"31727","96821",1
"31728","96822",5
"31729","96825",1
"31730","96826",8
"31731","96850",NA
"31732","96853",1
"31733","96857",1
"31734","96859",NA
"31735","96860",1
"31736","96863",NA
"31737","97001",8
"31738","97002",2
"31739","97004",1
"31740","97005",9
"31741","97006",6
"31742","97007",4
"31743","97008",6
"31744","97009",3
"31745","97011",4
"31746","97013",4
"31747","97014",5
"31748","97015",5
"31749","97016",6
"31750","97017",2
"31751","97018",2
"31752","97019",2
"31753","97020",3
"31754","97021",3
"31755","97022",2
"31756","97023",4
"31757","97024",5
"31758","97026",7
"31759","97027",7
"31760","97028",2
"31761","97029",6
"31762","97030",9
"31763","97031",5
"31764","97032",5
"31765","97033",3
"31766","97034",1
"31767","97035",2
"31768","97037",3
"31769","97038",5
"31770","97039",4
"31771","97040",4
"31772","97041",5
"31773","97042",3
"31774","97045",3
"31775","97048",5
"31776","97049",3
"31777","97050",6
"31778","97051",7
"31779","97053",1
"31780","97054",2
"31781","97055",4
"31782","97056",4
"31783","97057",5
"31784","97058",7
"31785","97060",6
"31786","97062",5
"31787","97063",4
"31788","97064",3
"31789","97065",5
"31790","97067",3
"31791","97068",1
"31792","97070",5
"31793","97071",8
"31794","97080",4
"31795","97086",4
"31796","97089",1
"31797","97101",5
"31798","97102",2
"31799","97103",5
"31800","97106",1
"31801","97107",4
"31802","97108",4
"31803","97109",1
"31804","97110",6
"31805","97111",3
"31806","97112",7
"31807","97113",5
"31808","97114",3
"31809","97115",3
"31810","97116",6
"31811","97117",3
"31812","97118",6
"31813","97119",3
"31814","97121",4
"31815","97122",2
"31816","97123",6
"31817","97124",5
"31818","97125",1
"31819","97127",3
"31820","97128",7
"31821","97130",1
"31822","97131",3
"31823","97132",6
"31824","97133",1
"31825","97134",5
"31826","97135",4
"31827","97136",5
"31828","97137",3
"31829","97138",6
"31830","97140",1
"31831","97141",7
"31832","97144",4
"31833","97145",1
"31834","97146",4
"31835","97147",7
"31836","97148",2
"31837","97149",1
"31838","97201",8
"31839","97202",5
"31840","97203",8
"31841","97204",9
"31842","97205",8
"31843","97206",6
"31844","97208",NA
"31845","97209",7
"31846","97210",4
"31847","97211",5
"31848","97212",3
"31849","97213",4
"31850","97214",6
"31851","97215",4
"31852","97216",8
"31853","97217",5
"31854","97218",8
"31855","97219",2
"31856","97220",7
"31857","97221",2
"31858","97222",7
"31859","97223",5
"31860","97224",4
"31861","97225",3
"31862","97227",7
"31863","97229",2
"31864","97230",8
"31865","97231",1
"31866","97232",5
"31867","97233",10
"31868","97236",9
"31869","97239",5
"31870","97266",9
"31871","97267",4
"31872","97301",10
"31873","97302",5
"31874","97303",6
"31875","97304",5
"31876","97305",9
"31877","97306",5
"31878","97317",7
"31879","97321",3
"31880","97322",7
"31881","97324",5
"31882","97325",6
"31883","97326",4
"31884","97327",4
"31885","97329",8
"31886","97330",7
"31887","97331",1
"31888","97333",7
"31889","97338",4
"31890","97341",4
"31891","97342",2
"31892","97343",7
"31893","97344",7
"31894","97345",4
"31895","97346",5
"31896","97347",9
"31897","97348",3
"31898","97350",5
"31899","97351",7
"31900","97352",6
"31901","97355",6
"31902","97357",4
"31903","97358",2
"31904","97360",7
"31905","97361",7
"31906","97362",7
"31907","97364",4
"31908","97365",8
"31909","97366",3
"31910","97367",7
"31911","97368",7
"31912","97369",2
"31913","97370",1
"31914","97371",3
"31915","97373",3
"31916","97374",4
"31917","97375",1
"31918","97376",5
"31919","97377",7
"31920","97378",5
"31921","97380",7
"31922","97381",4
"31923","97383",6
"31924","97384",NA
"31925","97385",3
"31926","97386",8
"31927","97388",1
"31928","97389",5
"31929","97390",5
"31930","97391",6
"31931","97392",2
"31932","97394",6
"31933","97396",6
"31934","97401",8
"31935","97402",9
"31936","97403",8
"31937","97404",5
"31938","97405",5
"31939","97406",2
"31940","97408",4
"31941","97410",7
"31942","97411",7
"31943","97412",5
"31944","97413",6
"31945","97414",7
"31946","97415",5
"31947","97416",7
"31948","97417",9
"31949","97419",3
"31950","97420",8
"31951","97423",5
"31952","97424",7
"31953","97426",5
"31954","97429",6
"31955","97430",3
"31956","97431",5
"31957","97434",8
"31958","97435",2
"31959","97436",2
"31960","97437",3
"31961","97438",2
"31962","97439",6
"31963","97441",4
"31964","97442",8
"31965","97443",8
"31966","97444",5
"31967","97446",7
"31968","97447",2
"31969","97448",5
"31970","97449",3
"31971","97450",3
"31972","97451",1
"31973","97452",2
"31974","97453",4
"31975","97454",3
"31976","97455",3
"31977","97456",6
"31978","97457",7
"31979","97458",7
"31980","97459",7
"31981","97461",6
"31982","97462",5
"31983","97463",9
"31984","97465",8
"31985","97466",8
"31986","97467",7
"31987","97469",8
"31988","97470",7
"31989","97471",5
"31990","97473",2
"31991","97476",1
"31992","97477",9
"31993","97478",6
"31994","97479",5
"31995","97480",7
"31996","97481",4
"31997","97484",4
"31998","97486",2
"31999","97487",4
"32000","97488",4
"32001","97489",1
"32002","97490",2
"32003","97492",7
"32004","97493",4
"32005","97494",1
"32006","97495",3
"32007","97496",7
"32008","97497",6
"32009","97498",3
"32010","97499",5
"32011","97501",9
"32012","97502",5
"32013","97503",7
"32014","97504",7
"32015","97520",6
"32016","97522",6
"32017","97523",9
"32018","97524",3
"32019","97525",4
"32020","97526",7
"32021","97527",7
"32022","97530",4
"32023","97531",5
"32024","97532",5
"32025","97534",5
"32026","97535",6
"32027","97536",7
"32028","97537",5
"32029","97538",4
"32030","97539",4
"32031","97540",7
"32032","97541",8
"32033","97543",5
"32034","97544",6
"32035","97601",9
"32036","97603",7
"32037","97604",2
"32038","97620",2
"32039","97621",1
"32040","97622",6
"32041","97623",7
"32042","97624",6
"32043","97625",2
"32044","97626",5
"32045","97627",4
"32046","97630",8
"32047","97632",8
"32048","97633",5
"32049","97634",1
"32050","97635",5
"32051","97636",5
"32052","97637",4
"32053","97638",7
"32054","97639",7
"32055","97640",4
"32056","97641",8
"32057","97701",4
"32058","97702",4
"32059","97707",3
"32060","97710",1
"32061","97711",1
"32062","97712",4
"32063","97720",5
"32064","97721",4
"32065","97722",1
"32066","97730",1
"32067","97731",7
"32068","97732",3
"32069","97733",8
"32070","97734",4
"32071","97735",1
"32072","97736",9
"32073","97737",2
"32074","97738",3
"32075","97739",6
"32076","97741",8
"32077","97750",3
"32078","97751",2
"32079","97752",NA
"32080","97753",1
"32081","97754",6
"32082","97756",6
"32083","97758",7
"32084","97759",2
"32085","97760",4
"32086","97761",9
"32087","97801",8
"32088","97810",2
"32089","97812",7
